model,group,context,trial_total,accuracy,run
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,11,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,12,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,13,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,14,1.0,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,15,1.0,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,16,0.0,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,17,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,18,0.0,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,19,0.0,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,20,0.0,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,21,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,22,0.0,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,23,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,24,0.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,1,0.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,2,0.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,3,0.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,4,0.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,5,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Reward,6,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Reward,7,0.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,8,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Reward,9,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Reward,10,1.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,11,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Reward,12,1.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,13,1.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,14,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Reward,15,1.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,16,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Reward,17,1.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,18,1.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,19,1.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,20,1.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,21,0.5,54
Hybrid2021+bias+decay+novel,acute pain,Reward,22,1.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,23,1.0,54
Hybrid2021+bias+decay+novel,acute pain,Reward,24,1.0,54
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,1,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,2,0.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,3,0.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,4,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,5,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,6,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,7,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,8,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,9,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,10,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,11,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,12,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,13,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,14,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,15,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,16,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,17,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,18,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,19,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,20,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,21,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,22,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,23,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,24,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Reward,1,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Reward,2,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Reward,3,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Reward,4,0.0,68
Hybrid2021+bias+decay+novel,acute pain,Reward,5,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Reward,6,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Reward,7,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Reward,8,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Reward,9,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Reward,10,0.0,68
Hybrid2021+bias+decay+novel,acute pain,Reward,11,0.0,68
Hybrid2021+bias+decay+novel,acute pain,Reward,12,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Reward,13,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Reward,14,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Reward,15,0.0,68
Hybrid2021+bias+decay+novel,acute pain,Reward,16,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Reward,17,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Reward,18,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Reward,19,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Reward,20,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Reward,21,0.5,68
Hybrid2021+bias+decay+novel,acute pain,Reward,22,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Reward,23,1.0,68
Hybrid2021+bias+decay+novel,acute pain,Reward,24,0.0,68
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,1,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,2,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,3,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,4,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,5,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,6,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,7,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,8,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,9,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,10,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,11,0.0,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,12,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,13,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,14,0.0,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,15,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,16,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,17,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,18,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,19,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,20,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,21,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,22,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,23,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,24,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Reward,1,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Reward,2,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,3,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,4,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,5,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,6,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,7,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Reward,8,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,9,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,10,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Reward,11,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,12,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,13,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,14,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,15,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,16,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Reward,17,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,18,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,19,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,20,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,21,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,22,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Reward,23,0.5,47
Hybrid2021+bias+decay+novel,acute pain,Reward,24,1.0,47
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,1,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,2,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,3,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,4,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,5,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,6,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,7,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,8,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,9,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,10,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,11,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,12,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,13,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,14,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,15,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,16,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,17,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,18,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,19,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,20,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,21,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,22,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,23,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,24,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,1,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,2,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Reward,3,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Reward,4,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,5,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,6,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Reward,7,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,8,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,9,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,10,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,11,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Reward,12,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,13,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,14,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Reward,15,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Reward,16,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,17,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Reward,18,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,19,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Reward,20,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,21,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Reward,22,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Reward,23,1.0,134
Hybrid2021+bias+decay+novel,acute pain,Reward,24,0.5,134
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,1,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,2,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,3,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,4,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,5,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,6,0.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,7,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,8,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,9,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,10,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,11,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,12,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,13,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,14,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,15,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,16,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,17,0.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,18,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,19,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,20,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,21,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,22,0.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,23,0.0,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,24,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Reward,1,0.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,2,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Reward,3,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,4,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Reward,5,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Reward,6,0.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,7,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,8,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,9,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,10,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Reward,11,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Reward,12,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,13,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Reward,14,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,15,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,16,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,17,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,18,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Reward,19,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,20,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Reward,21,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,22,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,23,1.0,183
Hybrid2021+bias+decay+novel,acute pain,Reward,24,0.5,183
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,1,0.5,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,2,0.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,3,0.5,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,4,0.5,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,5,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,6,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,7,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,8,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,9,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,10,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,11,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,12,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,13,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,14,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,15,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,16,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,17,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,18,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,19,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,20,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,21,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,22,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,23,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,24,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,1,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,2,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,3,0.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,4,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,5,0.5,36
Hybrid2021+bias+decay+novel,acute pain,Reward,6,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,7,0.5,36
Hybrid2021+bias+decay+novel,acute pain,Reward,8,0.5,36
Hybrid2021+bias+decay+novel,acute pain,Reward,9,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,10,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,11,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,12,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,13,0.5,36
Hybrid2021+bias+decay+novel,acute pain,Reward,14,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,15,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,16,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,17,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,18,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,19,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,20,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,21,0.5,36
Hybrid2021+bias+decay+novel,acute pain,Reward,22,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,23,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Reward,24,1.0,36
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,1,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,2,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,3,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,4,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,5,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,6,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,7,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,8,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,9,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,10,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,11,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,12,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,13,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,14,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,15,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,16,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,17,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,18,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,19,0.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,20,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,21,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,22,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,23,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,24,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Reward,1,0.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,2,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Reward,3,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Reward,4,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,5,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Reward,6,0.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,7,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Reward,8,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,9,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,10,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,11,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,12,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,13,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,14,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Reward,15,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,16,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,17,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,18,0.5,77
Hybrid2021+bias+decay+novel,acute pain,Reward,19,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,20,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,21,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,22,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,23,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Reward,24,1.0,77
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,1,0.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,2,0.5,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,3,0.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,4,0.5,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,5,0.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,6,0.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,7,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,8,0.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,9,0.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,10,0.5,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,11,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,12,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,13,0.5,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,14,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,15,0.5,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,16,0.5,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,17,0.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,18,0.5,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,19,0.5,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,20,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,21,0.5,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,22,0.5,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,23,0.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,24,0.5,26
Hybrid2021+bias+decay+novel,acute pain,Reward,1,0.5,26
Hybrid2021+bias+decay+novel,acute pain,Reward,2,0.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,3,0.5,26
Hybrid2021+bias+decay+novel,acute pain,Reward,4,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,5,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,6,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,7,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,8,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,9,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,10,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,11,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,12,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,13,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,14,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,15,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,16,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,17,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,18,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,19,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,20,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,21,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,22,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,23,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Reward,24,1.0,26
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,1,0.0,219
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,2,0.5,219
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,3,0.0,219
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,4,1.0,219
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,5,1.0,219
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,6,1.0,219
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,7,1.0,219
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,8,1.0,219
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,9,1.0,219
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,10,1.0,219
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,11,1.0,219
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,12,1.0,219
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,13,0.5,219
Hybrid2021+bias+decay+novel,acute pain,Loss Avoid,14,0.5,219
