model,group,A,B,E,F,N
Hybrid2012+bias,acute pain,81.0,72.0,36.5,13.5,42
Hybrid2012+bias,acute pain,85.0,49.0,47.5,16.5,51
Hybrid2012+bias,acute pain,85.5,71.0,18.0,16.5,62
Hybrid2012+bias,acute pain,74.5,26.0,57.5,57.5,19
Hybrid2012+bias,acute pain,55.5,58.0,53.0,32.5,46
Hybrid2012+bias,acute pain,82.0,65.0,38.0,12.0,52
Hybrid2012+bias,acute pain,87.5,50.5,45.5,14.0,52
Hybrid2012+bias,acute pain,91.5,57.5,35.5,11.5,54
Hybrid2012+bias,acute pain,73.5,63.5,56.5,2.5,54
Hybrid2012+bias,acute pain,72.5,63.0,26.5,40.5,41
Hybrid2012+bias,acute pain,94.0,69.0,26.5,18.5,34
Hybrid2012+bias,acute pain,75.0,55.0,44.5,39.0,22
Hybrid2012+bias,acute pain,93.5,59.5,37.0,10.5,45
Hybrid2012+bias,acute pain,82.0,70.0,43.5,3.5,46
Hybrid2012+bias,acute pain,77.5,76.0,9.0,34.5,53
Hybrid2012+bias,acute pain,54.5,52.5,44.0,45.0,55
Hybrid2012+bias,acute pain,89.0,46.5,40.0,21.0,53
Hybrid2012+bias,acute pain,63.5,74.0,29.5,48.0,20
Hybrid2012+bias,acute pain,90.5,22.5,47.0,47.0,35
Hybrid2012+bias,acute pain,54.5,62.0,27.5,54.0,50
Hybrid2012+bias,acute pain,97.0,68.0,34.5,5.5,37
Hybrid2012+bias,acute pain,100.0,59.0,34.0,8.5,44
Hybrid2012+bias,acute pain,98.5,52.5,45.0,24.0,12
Hybrid2012+bias,acute pain,86.5,56.0,61.5,0.5,39
Hybrid2012+bias,acute pain,71.5,38.5,70.0,30.5,28
Hybrid2012+bias,acute pain,71.0,62.5,47.5,20.5,43
Hybrid2012+bias,acute pain,94.0,29.0,59.5,31.5,20
Hybrid2012+bias,acute pain,57.5,55.5,46.0,36.0,55
Hybrid2012+bias,acute pain,98.0,48.5,52.5,2.0,45
Hybrid2012+bias,acute pain,80.5,62.5,66.5,10.0,13
Hybrid2012+bias,acute pain,66.0,60.0,36.5,31.0,58
Hybrid2012+bias,acute pain,68.5,59.5,64.5,30.0,7
Hybrid2012+bias,acute pain,74.0,71.0,46.0,30.0,10
Hybrid2012+bias,acute pain,84.0,61.0,52.5,5.5,41
Hybrid2012+bias,acute pain,90.5,71.0,30.5,30.0,8
Hybrid2012+bias,acute pain,82.5,56.5,59.5,3.0,43
Hybrid2012+bias,acute pain,76.5,69.5,45.0,30.5,10
Hybrid2021+bias+decay,acute pain,96.5,65.5,39.5,12.5,21
Hybrid2021+bias+decay,acute pain,65.0,37.5,47.5,55.0,37
Hybrid2021+bias+decay,acute pain,83.0,62.0,33.0,22.0,46
Hybrid2021+bias+decay,acute pain,74.0,66.5,41.5,27.5,30
Hybrid2021+bias+decay,acute pain,90.5,74.5,33.5,8.0,34
Hybrid2021+bias+decay,acute pain,97.0,59.5,19.0,38.0,22
Hybrid2021+bias+decay,acute pain,55.5,55.0,47.5,47.0,37
Hybrid2021+bias+decay,acute pain,98.5,62.0,45.5,12.0,15
Hybrid2021+bias+decay,acute pain,84.0,69.0,44.0,2.5,46
Hybrid2021+bias+decay,acute pain,98.0,44.0,36.0,21.0,47
Hybrid2021+bias+decay,acute pain,56.0,57.0,43.0,43.5,46
Hybrid2021+bias+decay,acute pain,98.0,51.5,50.0,9.0,31
Hybrid2021+bias+decay,acute pain,81.5,78.0,39.5,10.5,31
Hybrid2021+bias+decay,acute pain,95.5,68.0,40.5,0.5,39
Hybrid2021+bias+decay,acute pain,72.5,74.5,48.5,6.0,43
Hybrid2021+bias+decay,acute pain,93.0,56.5,6.5,56.0,25
Hybrid2021+bias+decay,acute pain,72.5,62.5,33.5,24.0,59
Hybrid2021+bias+decay,acute pain,54.0,41.5,50.5,51.5,52
Hybrid2021+bias+decay,acute pain,100.0,36.5,47.5,38.0,9
Hybrid2021+bias+decay,acute pain,91.0,77.5,15.0,18.5,42
Hybrid2021+bias+decay,acute pain,95.0,68.0,33.5,7.5,40
Hybrid2021+bias+decay,acute pain,69.0,71.5,44.0,13.5,51
Hybrid2021+bias+decay,acute pain,60.0,85.0,48.5,18.0,25
Hybrid2021+bias+decay,acute pain,53.0,50.5,56.0,43.5,40
Hybrid2021+bias+decay,acute pain,45.5,49.0,57.5,47.0,48
Hybrid2021+bias+decay,acute pain,92.0,58.5,32.0,18.0,44
Hybrid2021+bias+decay,acute pain,89.5,23.0,41.5,69.0,6
Hybrid2021+bias+decay,acute pain,65.5,70.0,40.5,30.5,34
Hybrid2021+bias+decay,acute pain,66.5,56.0,43.5,43.5,30
Hybrid2021+bias+decay,acute pain,54.5,61.0,50.5,40.0,37
Hybrid2021+bias+decay,acute pain,24.0,78.0,25.5,80.5,32
Hybrid2021+bias+decay,acute pain,86.5,81.5,21.5,16.0,36
Hybrid2021+bias+decay,acute pain,82.0,46.5,37.0,35.0,45
Hybrid2021+bias+decay,acute pain,97.0,61.5,39.0,3.0,45
Hybrid2021+bias+decay,acute pain,88.0,71.5,47.0,18.0,3
Hybrid2021+bias+decay,acute pain,97.0,7.5,56.0,56.5,15
Hybrid2021+bias+decay,acute pain,80.0,79.0,33.5,9.0,44
Hybrid2021+bias+decay,acute pain,95.0,66.0,33.5,4.0,48
Hybrid2021+bias+decay,acute pain,63.5,66.5,63.5,15.0,31
Hybrid2021+bias+decay,acute pain,71.5,65.0,29.0,30.0,54
Hybrid2021+bias+decay,acute pain,93.5,70.0,29.0,14.0,36
Hybrid2021+bias+decay,acute pain,81.0,57.5,36.5,21.5,52
Hybrid2021+bias+decay,acute pain,57.5,60.5,43.0,42.5,39
Hybrid2021+bias+decay,acute pain,77.5,56.5,63.5,8.5,35
Hybrid2021+bias+decay,acute pain,92.0,68.0,31.5,2.0,58
Hybrid2021+bias+decay,acute pain,72.0,53.0,34.0,38.5,52
Hybrid2021+bias+decay,acute pain,65.5,52.5,71.0,26.0,20
Hybrid2021+bias+decay,acute pain,87.5,69.0,45.5,9.0,27
Hybrid2021+bias+decay,acute pain,72.5,88.0,42.0,2.5,38
Hybrid2021+bias+decay,acute pain,89.5,41.5,38.5,39.5,30
Hybrid2021+bias+decay,acute pain,82.5,60.5,51.0,2.0,54
Hybrid2021+bias+decay,acute pain,95.0,12.5,41.0,64.5,25
Hybrid2021+bias+decay,acute pain,81.5,64.5,41.0,8.0,55
Hybrid2021+bias+decay,acute pain,52.5,20.5,62.5,62.0,51
Hybrid2021+bias+decay,acute pain,61.5,54.5,40.0,38.5,57
Hybrid2021+bias+decay,acute pain,87.0,44.5,47.5,20.0,50
Hybrid2021+bias+decay,acute pain,87.0,51.0,47.0,15.5,45
Hybrid2021+bias+decay,acute pain,91.5,61.5,40.0,4.5,50
Hybrid2021+bias+decay,acute pain,84.0,52.0,53.0,13.0,43
Hybrid2021+bias+decay,acute pain,59.5,64.0,31.0,38.0,58
Hybrid2021+bias+decay,acute pain,97.5,33.5,52.5,26.5,29
Hybrid2021+bias+decay,acute pain,63.0,53.0,45.0,51.5,25
Hybrid2021+bias+decay,acute pain,83.0,63.0,47.0,4.5,51
Hybrid2021+bias+decay,acute pain,82.0,61.5,31.0,22.5,52
Hybrid2021+bias+decay,acute pain,79.0,78.5,7.0,33.0,52
Hybrid2021+bias+decay,acute pain,50.5,46.5,49.5,55.0,43
Hybrid2021+bias+decay,acute pain,76.0,57.0,46.5,17.5,51
Hybrid2021+bias+decay,acute pain,87.0,62.0,35.5,21.5,35
Hybrid2021+bias+decay,acute pain,87.5,50.0,38.5,18.5,56
Hybrid2021+bias+decay,acute pain,47.0,49.5,46.5,57.0,46
Hybrid2021+bias+decay,acute pain,89.0,70.0,26.0,27.0,25
Hybrid2021+bias+decay,acute pain,98.5,59.0,40.0,5.0,41
Hybrid2021+bias+decay,acute pain,96.0,55.0,42.0,25.0,14
Hybrid2021+bias+decay,acute pain,91.5,53.5,59.0,2.0,36
Hybrid2021+bias+decay,acute pain,65.0,49.5,68.5,31.5,20
Hybrid2021+bias+decay,acute pain,69.5,44.5,43.0,44.5,43
Hybrid2021+bias+decay,acute pain,95.0,31.0,59.5,29.5,19
Hybrid2021+bias+decay,acute pain,61.0,48.0,44.5,46.5,47
Hybrid2021+bias+decay,acute pain,98.5,49.5,43.5,6.0,51
Hybrid2021+bias+decay,acute pain,96.0,65.5,32.5,14.5,31
Hybrid2021+bias+decay,acute pain,62.5,56.0,49.0,29.5,51
Hybrid2021+bias+decay,acute pain,65.5,54.5,68.0,32.0,10
Hybrid2021+bias+decay,acute pain,59.5,91.0,40.5,30.5,9
Hybrid2021+bias+decay,acute pain,93.5,71.5,19.5,14.5,48
Hybrid2021+bias+decay,acute pain,90.5,70.0,37.5,19.5,16
Hybrid2021+bias+decay,acute pain,81.0,49.5,64.5,7.0,42
Hybrid2021+bias+decay,acute pain,77.0,75.5,40.0,16.5,31
QLearning,no pain,92.5,65.5,31.0,8.0,51
QLearning,no pain,87.0,73.0,32.5,4.0,51
QLearning,no pain,98.0,67.0,29.5,2.0,52
QLearning,no pain,81.0,64.0,36.5,13.5,55
QLearning,no pain,97.5,61.0,42.0,0.0,45
QLearning,no pain,94.0,68.0,37.5,0.0,47
QLearning,no pain,84.5,64.5,36.0,6.0,62
QLearning,no pain,77.0,51.5,49.5,19.5,50
QLearning,no pain,87.0,60.0,37.5,14.0,48
QLearning,no pain,92.5,64.5,37.5,5.0,46
QLearning,no pain,98.0,55.0,39.0,4.5,54
QLearning,no pain,65.0,60.5,42.5,33.0,45
QLearning,no pain,92.5,65.0,31.0,10.5,48
QLearning,no pain,99.0,57.5,40.5,0.0,53
QLearning,no pain,66.5,47.5,39.5,39.0,59
QLearning,no pain,83.0,69.5,30.0,18.5,45
QLearning,no pain,69.0,55.5,50.0,27.0,44
QLearning,no pain,74.0,66.5,42.5,16.0,50
QLearning,no pain,92.0,56.0,38.0,9.5,53
QLearning,no pain,82.5,57.5,40.0,20.0,46
QLearning,no pain,99.0,67.0,29.5,5.0,45
QLearning,no pain,96.0,66.5,30.5,4.0,53
QLearning,no pain,88.0,65.0,36.0,11.5,45
QLearning,no pain,84.5,49.5,49.5,16.0,46
QLearning,no pain,84.0,63.0,46.5,8.5,42
QLearning,no pain,80.5,53.5,48.0,11.5,58
QLearning,no pain,77.5,59.5,40.5,26.0,39
QLearning,no pain,91.0,69.5,33.5,4.5,48
QLearning,no pain,57.0,51.0,51.5,36.5,55
QLearning,no pain,60.0,59.0,43.0,40.0,42
QLearning,no pain,80.0,49.5,51.5,12.0,59
QLearning,no pain,100.0,66.0,30.0,1.5,53
QLearning,no pain,99.0,63.5,31.0,4.5,50
QLearning,no pain,59.5,77.0,40.5,23.5,45
QLearning,no pain,94.5,70.0,31.5,2.0,50
QLearning,no pain,83.5,65.5,34.0,8.5,61
QLearning,no pain,66.0,65.5,50.5,14.5,54
QLearning,no pain,63.0,63.0,38.5,34.5,47
QLearning,no pain,60.0,47.0,46.5,47.0,44
QLearning,no pain,79.0,46.0,40.5,27.5,58
QLearning,no pain,96.0,54.5,40.0,9.0,47
QLearning,no pain,92.5,57.5,33.5,17.0,45
QLearning,no pain,97.5,68.0,32.0,1.0,48
QLearning,no pain,73.0,70.5,21.5,34.0,48
QLearning,no pain,91.5,65.5,46.0,2.5,37
QLearning,no pain,70.0,64.0,53.0,12.0,48
QLearning,no pain,95.0,55.5,33.0,13.0,54
QLearning,no pain,88.0,57.0,36.5,15.0,52
QLearning,no pain,93.5,65.0,21.5,17.0,52
QLearning,no pain,83.0,59.0,42.5,8.0,60
QLearning,no pain,98.5,60.5,36.5,3.5,47
QLearning,no pain,90.0,68.5,35.0,4.5,50
QLearning,no pain,86.5,64.5,32.5,15.0,50
QLearning,no pain,96.0,62.0,34.0,8.5,45
QLearning,no pain,84.5,60.5,38.0,14.5,52
QLearning,no pain,62.0,66.0,31.0,37.0,53
QLearning,no pain,83.5,66.5,37.5,11.0,50
QLearning,no pain,97.5,60.0,31.0,13.0,42
QLearning,no pain,95.5,68.0,30.5,3.5,51
QLearning,no pain,79.5,54.5,50.0,8.5,60
QLearning,no pain,51.0,54.5,52.0,37.5,56
QLearning,no pain,54.0,57.5,50.5,37.5,45
QLearning,no pain,79.0,59.0,38.0,21.5,51
QLearning,no pain,97.0,57.0,38.5,4.0,51
QLearning,no pain,96.5,69.0,31.5,0.5,51
QLearning,no pain,99.0,69.0,30.5,0.5,48
QLearning,no pain,97.0,73.0,28.0,2.5,45
QLearning,no pain,97.5,65.0,35.0,5.5,40
QLearning,no pain,90.0,50.0,40.0,18.5,48
QLearning,no pain,98.0,64.0,34.5,1.0,52
QLearning,no pain,76.5,69.5,27.5,25.0,47
QLearning,no pain,96.0,55.5,43.0,3.5,50
QLearning,no pain,99.0,68.0,29.5,0.5,52
QLearning,no pain,78.0,64.5,35.0,19.0,52
QLearning,no pain,51.5,43.5,53.5,48.5,52
QLearning,no pain,65.5,60.0,42.0,34.0,43
QLearning,no pain,90.5,69.5,37.0,2.0,47
QLearning,no pain,68.0,86.5,43.0,10.0,33
QLearning,no pain,68.0,65.5,44.0,25.0,41
QLearning,no pain,89.5,69.0,32.5,9.5,46
QLearning,no pain,99.0,69.0,27.5,4.5,47
QLearning,no pain,85.5,62.0,36.5,11.0,55
QLearning,no pain,92.5,70.5,33.5,3.0,47
QLearning,no pain,91.0,48.0,47.5,10.0,54
QLearning,no pain,95.0,61.5,33.5,9.5,47
QLearning,no pain,68.0,55.0,46.5,27.5,52
QLearning,no pain,94.5,68.5,35.0,1.5,47
QLearning,no pain,92.0,68.5,26.5,10.5,51
QLearning,no pain,87.5,65.0,24.5,21.0,50
QLearning,no pain,93.0,64.5,36.0,7.0,45
QLearning,no pain,95.5,65.0,31.5,6.0,50
QLearning,no pain,99.0,65.5,24.0,7.5,53
QLearning,no pain,82.5,59.5,34.0,26.0,43
QLearning,no pain,79.0,69.0,29.5,17.0,56
QLearning,no pain,68.0,60.0,34.5,34.0,53
QLearning,no pain,75.0,66.5,36.0,26.0,42
QLearning,no pain,78.5,71.5,33.5,12.0,54
QLearning,no pain,85.0,36.5,42.5,39.5,41
QLearning,no pain,55.5,54.0,47.0,41.5,48
QLearning,no pain,86.5,59.0,38.5,17.0,44
QLearning,no pain,83.5,62.5,46.0,8.5,45
QLearning,no pain,94.5,52.5,47.5,6.0,44
QLearning,no pain,73.5,60.0,40.0,25.5,50
QLearning,no pain,98.0,70.5,29.0,0.5,51
QLearning,no pain,53.0,53.0,45.5,43.5,55
QLearning,no pain,74.0,52.0,40.0,35.5,44
QLearning,no pain,96.0,64.0,27.0,12.0,48
QLearning,no pain,83.0,50.5,40.0,25.0,47
QLearning,no pain,94.5,58.0,36.5,7.5,53
QLearning,no pain,83.5,45.5,56.0,11.5,53
QLearning,no pain,95.5,67.5,30.5,1.5,56
QLearning,no pain,82.5,71.5,35.0,9.5,47
QLearning,no pain,91.5,58.0,32.5,16.0,50
QLearning,no pain,71.0,66.5,48.5,12.0,50
QLearning,no pain,95.5,65.0,32.0,3.0,54
QLearning,no pain,46.5,51.0,44.5,49.5,61
QLearning,no pain,83.0,61.0,42.0,14.0,46
QLearning,no pain,94.0,54.0,17.5,23.0,66
QLearning,no pain,92.5,60.0,31.5,16.5,46
QLearning,no pain,92.0,66.5,33.5,3.0,55
QLearning,no pain,79.5,64.0,44.5,10.0,51
QLearning,no pain,75.5,53.5,43.0,25.5,50
QLearning,no pain,68.0,60.0,44.5,28.5,45
QLearning,no pain,95.0,70.5,31.0,2.0,50
QLearning,no pain,86.5,73.5,37.5,3.0,45
QLearning,no pain,100.0,65.0,24.0,6.5,55
QLearning,no pain,90.5,60.5,27.0,19.0,51
QLearning,no pain,91.5,64.5,37.0,10.5,40
ActorCritic,no pain,78.0,79.0,2.5,42.5,42
ActorCritic,no pain,90.0,69.0,19.0,18.5,52
ActorCritic,no pain,84.0,80.5,28.0,3.0,54
ActorCritic,no pain,85.0,39.0,62.5,11.5,51
ActorCritic,no pain,70.5,75.5,47.0,3.0,52
ActorCritic,no pain,79.5,84.0,17.0,16.0,52
ActorCritic,no pain,86.0,62.0,38.0,12.0,50
ActorCritic,no pain,62.0,39.5,69.0,27.0,51
ActorCritic,no pain,84.0,71.0,30.0,14.0,48
ActorCritic,no pain,89.5,74.5,22.0,12.5,48
ActorCritic,no pain,96.0,46.5,52.0,7.0,43
ActorCritic,no pain,44.0,42.5,45.5,41.0,93
ActorCritic,no pain,80.5,81.5,16.5,23.0,42
ActorCritic,no pain,62.0,93.0,2.0,40.5,51
ActorCritic,no pain,63.0,59.5,42.0,35.0,47
ActorCritic,no pain,83.0,43.0,55.0,20.0,45
ActorCritic,no pain,72.0,45.5,51.0,29.5,52
ActorCritic,no pain,78.0,65.0,38.5,17.5,48
ActorCritic,no pain,96.5,44.0,56.0,4.0,46
ActorCritic,no pain,58.0,56.5,78.0,17.5,29
ActorCritic,no pain,77.0,35.0,88.0,21.0,9
ActorCritic,no pain,79.5,82.0,21.0,17.5,46
ActorCritic,no pain,92.0,75.0,31.5,1.5,46
ActorCritic,no pain,72.5,25.5,72.5,34.5,37
ActorCritic,no pain,80.5,55.0,53.5,11.5,45
ActorCritic,no pain,73.0,37.0,66.5,27.5,39
ActorCritic,no pain,80.5,59.0,33.0,30.5,40
ActorCritic,no pain,81.0,67.0,42.5,11.5,43
ActorCritic,no pain,50.0,48.0,51.0,50.0,47
ActorCritic,no pain,58.0,44.0,43.5,53.0,48
ActorCritic,no pain,80.5,21.0,61.5,36.5,47
ActorCritic,no pain,96.0,67.0,33.5,1.0,52
ActorCritic,no pain,83.0,81.5,16.5,19.0,46
ActorCritic,no pain,53.0,75.5,12.0,58.5,47
ActorCritic,no pain,89.5,78.5,29.0,3.0,46
ActorCritic,no pain,82.0,67.0,32.5,17.0,50
ActorCritic,no pain,84.5,38.0,42.5,39.5,38
ActorCritic,no pain,67.0,30.5,70.0,29.0,53
ActorCritic,no pain,51.5,50.0,47.5,50.0,47
ActorCritic,no pain,67.5,62.0,34.5,27.5,61
ActorCritic,no pain,91.5,61.5,37.0,7.5,51
ActorCritic,no pain,84.0,49.5,57.0,24.0,21
ActorCritic,no pain,86.0,54.5,64.5,2.5,32
ActorCritic,no pain,57.5,49.5,42.5,47.5,51
ActorCritic,no pain,68.5,67.5,54.0,8.5,50
ActorCritic,no pain,55.0,29.0,84.0,33.0,44
ActorCritic,no pain,97.5,44.5,40.0,12.0,57
ActorCritic,no pain,55.5,52.5,77.0,25.0,29
ActorCritic,no pain,95.5,52.5,36.5,14.0,48
ActorCritic,no pain,90.5,50.0,46.0,16.0,41
ActorCritic,no pain,90.5,57.0,49.0,6.5,40
ActorCritic,no pain,85.0,78.0,19.0,16.5,50
ActorCritic,no pain,88.0,57.0,41.5,11.5,52
ActorCritic,no pain,17.5,78.5,51.5,45.5,59
ActorCritic,no pain,72.0,22.5,72.0,27.5,57
ActorCritic,no pain,75.5,34.0,43.5,34.5,67
ActorCritic,no pain,70.0,67.0,48.5,16.0,43
ActorCritic,no pain,96.0,68.5,25.5,9.5,47
ActorCritic,no pain,94.5,52.0,47.0,7.0,44
ActorCritic,no pain,92.5,42.0,62.0,8.0,39
ActorCritic,no pain,56.5,53.5,42.5,42.5,55
ActorCritic,no pain,52.5,50.0,47.5,46.0,53
ActorCritic,no pain,72.0,54.5,50.5,24.5,43
ActorCritic,no pain,82.0,81.5,16.0,19.5,47
ActorCritic,no pain,88.5,50.5,52.5,21.0,25
ActorCritic,no pain,85.5,54.0,57.0,12.0,32
ActorCritic,no pain,98.5,69.5,29.0,2.0,50
ActorCritic,no pain,59.0,89.0,7.5,47.0,41
ActorCritic,no pain,32.5,88.5,10.5,67.5,50
ActorCritic,no pain,65.0,47.5,14.5,84.5,27
ActorCritic,no pain,82.5,32.0,65.0,14.0,57
ActorCritic,no pain,81.0,46.5,56.0,23.0,35
ActorCritic,no pain,99.0,66.5,29.0,2.5,51
ActorCritic,no pain,81.0,38.0,60.5,15.5,55
ActorCritic,no pain,54.5,54.0,42.0,46.5,51
ActorCritic,no pain,56.0,46.5,57.0,38.5,50
ActorCritic,no pain,84.5,79.5,29.0,6.0,48
ActorCritic,no pain,87.5,53.5,51.0,3.5,53
ActorCritic,no pain,61.0,61.0,53.5,30.5,36
ActorCritic,no pain,90.0,48.5,52.0,9.0,46
ActorCritic,no pain,93.0,75.0,26.0,4.5,50
ActorCritic,no pain,69.0,77.5,21.0,28.0,54
ActorCritic,no pain,76.5,90.5,15.5,15.0,51
ActorCritic,no pain,66.0,46.5,64.0,23.5,46
ActorCritic,no pain,96.0,63.0,26.0,8.0,58
ActorCritic,no pain,66.5,44.0,61.0,29.0,46
ActorCritic,no pain,85.5,77.5,37.5,0.0,45
ActorCritic,no pain,77.5,81.0,28.5,10.0,51
ActorCritic,no pain,91.0,65.5,17.5,25.0,47
ActorCritic,no pain,85.5,77.0,23.0,12.0,50
ActorCritic,no pain,96.0,66.0,35.5,3.0,46
ActorCritic,no pain,58.5,72.5,49.5,22.5,41
ActorCritic,no pain,73.5,61.5,54.5,10.0,48
ActorCritic,no pain,45.0,53.0,66.5,46.0,28
ActorCritic,no pain,69.5,30.5,68.0,36.5,38
ActorCritic,no pain,73.0,41.5,55.0,26.5,54
ActorCritic,no pain,85.0,38.5,53.5,22.5,45
ActorCritic,no pain,73.5,49.0,54.0,25.5,43
ActorCritic,no pain,48.0,60.5,47.5,39.0,54
ActorCritic,no pain,82.5,71.0,29.0,14.5,51
ActorCritic,no pain,82.0,62.0,51.5,4.0,46
ActorCritic,no pain,56.0,59.5,73.0,14.5,40
ActorCritic,no pain,72.0,74.0,24.0,31.0,44
ActorCritic,no pain,91.0,79.0,19.0,9.5,48
ActorCritic,no pain,53.0,46.5,50.0,48.0,51
ActorCritic,no pain,57.0,52.5,54.5,34.5,48
ActorCritic,no pain,92.0,78.0,27.5,1.0,50
ActorCritic,no pain,64.5,18.0,84.0,31.0,51
ActorCritic,no pain,83.0,57.0,58.0,8.0,37
ActorCritic,no pain,93.0,34.5,73.0,9.0,29
ActorCritic,no pain,96.0,54.0,45.5,3.5,47
ActorCritic,no pain,77.0,84.0,32.0,10.5,41
ActorCritic,no pain,82.5,50.0,67.0,11.0,29
ActorCritic,no pain,75.5,54.0,54.0,17.5,45
ActorCritic,no pain,30.0,70.0,14.5,79.5,57
ActorCritic,no pain,51.5,44.5,51.0,49.0,54
ActorCritic,no pain,75.5,36.5,56.5,34.5,41
ActorCritic,no pain,90.0,34.0,71.0,12.5,33
ActorCritic,no pain,83.5,78.0,27.0,13.0,43
ActorCritic,no pain,97.5,67.5,9.5,28.0,41
ActorCritic,no pain,71.5,56.5,41.5,31.5,45
ActorCritic,no pain,55.0,75.5,29.5,49.5,30
ActorCritic,no pain,69.5,51.5,60.5,28.0,29
ActorCritic,no pain,94.5,73.0,20.0,11.5,48
ActorCritic,no pain,63.5,49.0,81.0,17.0,28
ActorCritic,no pain,90.5,49.0,37.0,16.0,59
ActorCritic,no pain,86.5,50.5,49.5,11.5,51
ActorCritic,no pain,76.5,79.0,29.0,18.0,41
Relative,no pain,90.0,59.0,44.0,3.0,54
Relative,no pain,91.5,67.0,36.0,4.5,48
Relative,no pain,98.0,68.0,31.0,2.0,47
Relative,no pain,91.5,45.0,57.0,6.0,47
Relative,no pain,100.0,50.0,42.0,1.0,60
Relative,no pain,95.5,65.0,42.5,0.5,41
Relative,no pain,94.0,59.0,38.5,11.0,43
Relative,no pain,75.5,41.0,53.5,19.5,63
Relative,no pain,86.5,60.5,30.5,20.5,51
Relative,no pain,88.0,62.0,39.5,7.0,53
Relative,no pain,94.5,30.0,65.0,5.5,56
Relative,no pain,64.0,55.0,44.5,27.0,63
Relative,no pain,91.5,58.5,33.5,16.5,46
Relative,no pain,98.0,60.0,40.5,0.5,48
Relative,no pain,64.5,51.5,48.5,36.5,44
Relative,no pain,88.5,53.5,43.0,11.0,52
Relative,no pain,63.0,58.0,49.5,28.0,48
Relative,no pain,66.5,74.5,44.5,19.5,37
Relative,no pain,93.5,43.0,45.0,12.0,58
Relative,no pain,80.5,54.0,48.0,22.5,37
Relative,no pain,98.5,68.5,30.5,4.0,44
Relative,no pain,96.0,56.0,38.0,5.0,55
Relative,no pain,89.0,43.5,62.0,1.0,55
Relative,no pain,81.5,28.5,80.0,10.0,45
Relative,no pain,89.0,49.0,56.0,6.0,46
Relative,no pain,84.5,58.0,44.0,12.5,47
Relative,no pain,78.5,59.5,42.0,21.0,43
Relative,no pain,96.5,57.0,36.0,4.0,56
Relative,no pain,50.0,45.0,43.0,57.0,55
Relative,no pain,58.5,47.5,53.0,41.0,46
Relative,no pain,77.0,35.5,69.5,14.5,53
Relative,no pain,100.0,62.0,30.0,3.0,55
Relative,no pain,97.0,62.0,34.0,2.5,54
Relative,no pain,72.0,40.0,51.0,41.0,41
Relative,no pain,96.5,68.0,31.0,4.5,46
Relative,no pain,91.5,53.0,45.0,11.5,45
Relative,no pain,82.5,61.5,46.0,9.5,47
Relative,no pain,78.5,19.0,72.5,27.5,50
Relative,no pain,56.0,46.5,49.0,47.5,47
Relative,no pain,87.5,42.5,45.0,25.0,46
Relative,no pain,93.0,59.5,43.5,5.0,44
Relative,no pain,88.5,43.0,50.5,19.0,45
Relative,no pain,98.0,67.5,29.0,2.0,52
Relative,no pain,95.0,36.5,61.5,6.5,47
Relative,no pain,78.5,70.5,53.0,0.5,43
Relative,no pain,59.5,48.5,87.0,5.5,45
Relative,no pain,97.5,56.5,35.0,7.5,53
Relative,no pain,85.0,34.5,70.0,8.5,50
Relative,no pain,96.0,56.0,22.0,19.0,59
Relative,no pain,96.5,31.0,61.0,14.0,42
Relative,no pain,97.5,45.5,55.0,2.0,46
Relative,no pain,89.5,60.0,41.0,3.0,57
Relative,no pain,91.5,38.0,57.0,6.5,59
Relative,no pain,96.0,50.5,49.0,4.5,46
Relative,no pain,86.5,51.5,45.0,14.0,52
Relative,no pain,72.5,50.0,47.5,38.5,32
Relative,no pain,86.0,53.5,46.5,9.5,54
Relative,no pain,98.0,63.5,30.0,5.5,51
Relative,no pain,93.0,52.0,46.0,8.5,47
Relative,no pain,88.5,40.5,70.5,1.0,45
Relative,no pain,55.5,51.5,47.0,45.5,46
Relative,no pain,53.5,56.5,50.5,34.5,55
Relative,no pain,71.5,50.0,56.5,26.5,38
Relative,no pain,96.0,57.0,44.0,1.5,48
Relative,no pain,97.5,67.5,29.0,1.5,54
Relative,no pain,100.0,60.0,38.0,0.5,50
Relative,no pain,100.0,70.5,29.0,2.5,44
Relative,no pain,96.0,61.0,41.5,0.5,50
Relative,no pain,87.5,39.0,63.0,6.5,52
Relative,no pain,99.0,60.0,35.0,1.5,54
Relative,no pain,88.0,33.0,67.0,10.5,50
Relative,no pain,98.0,51.5,48.5,3.5,43
Relative,no pain,99.0,65.0,30.0,2.0,53
Relative,no pain,92.5,25.0,60.0,15.0,59
Relative,no pain,49.5,50.5,51.0,49.5,46
Relative,no pain,65.5,54.5,40.0,37.5,50
Relative,no pain,91.0,70.0,38.5,2.5,43
Relative,no pain,87.0,51.0,64.5,2.5,37
Relative,no pain,80.5,52.5,54.5,13.5,44
Relative,no pain,93.0,54.5,47.5,9.0,39
Relative,no pain,97.5,62.5,31.5,2.5,56
Relative,no pain,87.5,63.0,38.0,11.0,46
Relative,no pain,94.0,66.5,36.0,1.5,51
Relative,no pain,90.5,41.5,54.5,16.0,41
Relative,no pain,96.5,56.5,34.0,8.5,54
Relative,no pain,70.0,49.5,47.0,32.5,48
Relative,no pain,95.5,62.0,38.5,1.5,51
Relative,no pain,92.0,63.5,32.5,9.0,52
Relative,no pain,84.5,63.0,29.5,18.0,55
Relative,no pain,89.5,59.5,33.0,14.5,53
