model,group,context,trial_total,accuracy,run
Hybrid2012+bias,acute pain,Reward,8,1.0,143
Hybrid2012+bias,acute pain,Reward,9,1.0,143
Hybrid2012+bias,acute pain,Reward,10,0.5,143
Hybrid2012+bias,acute pain,Reward,11,1.0,143
Hybrid2012+bias,acute pain,Reward,12,1.0,143
Hybrid2012+bias,acute pain,Reward,13,1.0,143
Hybrid2012+bias,acute pain,Reward,14,1.0,143
Hybrid2012+bias,acute pain,Reward,15,1.0,143
Hybrid2012+bias,acute pain,Reward,16,1.0,143
Hybrid2012+bias,acute pain,Reward,17,1.0,143
Hybrid2012+bias,acute pain,Reward,18,1.0,143
Hybrid2012+bias,acute pain,Reward,19,1.0,143
Hybrid2012+bias,acute pain,Reward,20,1.0,143
Hybrid2012+bias,acute pain,Reward,21,1.0,143
Hybrid2012+bias,acute pain,Reward,22,1.0,143
Hybrid2012+bias,acute pain,Reward,23,1.0,143
Hybrid2012+bias,acute pain,Reward,24,1.0,143
Hybrid2012+bias,acute pain,Loss Avoid,1,0.5,174
Hybrid2012+bias,acute pain,Loss Avoid,2,0.5,174
Hybrid2012+bias,acute pain,Loss Avoid,3,0.5,174
Hybrid2012+bias,acute pain,Loss Avoid,4,1.0,174
Hybrid2012+bias,acute pain,Loss Avoid,5,0.5,174
Hybrid2012+bias,acute pain,Loss Avoid,6,0.5,174
Hybrid2012+bias,acute pain,Loss Avoid,7,0.0,174
Hybrid2012+bias,acute pain,Loss Avoid,8,1.0,174
Hybrid2012+bias,acute pain,Loss Avoid,9,0.5,174
Hybrid2012+bias,acute pain,Loss Avoid,10,0.5,174
Hybrid2012+bias,acute pain,Loss Avoid,11,1.0,174
Hybrid2012+bias,acute pain,Loss Avoid,12,0.5,174
Hybrid2012+bias,acute pain,Loss Avoid,13,1.0,174
Hybrid2012+bias,acute pain,Loss Avoid,14,0.5,174
Hybrid2012+bias,acute pain,Loss Avoid,15,0.5,174
Hybrid2012+bias,acute pain,Loss Avoid,16,0.0,174
Hybrid2012+bias,acute pain,Loss Avoid,17,0.5,174
Hybrid2012+bias,acute pain,Loss Avoid,18,0.5,174
Hybrid2012+bias,acute pain,Loss Avoid,19,1.0,174
Hybrid2012+bias,acute pain,Loss Avoid,20,1.0,174
Hybrid2012+bias,acute pain,Loss Avoid,21,1.0,174
Hybrid2012+bias,acute pain,Loss Avoid,22,1.0,174
Hybrid2012+bias,acute pain,Loss Avoid,23,1.0,174
Hybrid2012+bias,acute pain,Loss Avoid,24,1.0,174
Hybrid2012+bias,acute pain,Reward,1,0.5,174
Hybrid2012+bias,acute pain,Reward,2,1.0,174
Hybrid2012+bias,acute pain,Reward,3,1.0,174
Hybrid2012+bias,acute pain,Reward,4,1.0,174
Hybrid2012+bias,acute pain,Reward,5,1.0,174
Hybrid2012+bias,acute pain,Reward,6,1.0,174
Hybrid2012+bias,acute pain,Reward,7,1.0,174
Hybrid2012+bias,acute pain,Reward,8,0.5,174
Hybrid2012+bias,acute pain,Reward,9,1.0,174
Hybrid2012+bias,acute pain,Reward,10,1.0,174
Hybrid2012+bias,acute pain,Reward,11,1.0,174
Hybrid2012+bias,acute pain,Reward,12,1.0,174
Hybrid2012+bias,acute pain,Reward,13,0.5,174
Hybrid2012+bias,acute pain,Reward,14,0.5,174
Hybrid2012+bias,acute pain,Reward,15,1.0,174
Hybrid2012+bias,acute pain,Reward,16,1.0,174
Hybrid2012+bias,acute pain,Reward,17,1.0,174
Hybrid2012+bias,acute pain,Reward,18,1.0,174
Hybrid2012+bias,acute pain,Reward,19,1.0,174
Hybrid2012+bias,acute pain,Reward,20,1.0,174
Hybrid2012+bias,acute pain,Reward,21,1.0,174
Hybrid2012+bias,acute pain,Reward,22,0.5,174
Hybrid2012+bias,acute pain,Reward,23,1.0,174
Hybrid2012+bias,acute pain,Reward,24,1.0,174
Hybrid2012+bias,acute pain,Loss Avoid,1,0.5,204
Hybrid2012+bias,acute pain,Loss Avoid,2,0.0,204
Hybrid2012+bias,acute pain,Loss Avoid,3,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,4,0.5,204
Hybrid2012+bias,acute pain,Loss Avoid,5,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,6,0.5,204
Hybrid2012+bias,acute pain,Loss Avoid,7,0.5,204
Hybrid2012+bias,acute pain,Loss Avoid,8,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,9,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,10,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,11,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,12,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,13,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,14,0.5,204
Hybrid2012+bias,acute pain,Loss Avoid,15,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,16,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,17,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,18,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,19,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,20,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,21,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,22,0.5,204
Hybrid2012+bias,acute pain,Loss Avoid,23,1.0,204
Hybrid2012+bias,acute pain,Loss Avoid,24,1.0,204
Hybrid2012+bias,acute pain,Reward,1,0.5,204
Hybrid2012+bias,acute pain,Reward,2,0.0,204
Hybrid2012+bias,acute pain,Reward,3,0.5,204
Hybrid2012+bias,acute pain,Reward,4,0.5,204
Hybrid2012+bias,acute pain,Reward,5,0.0,204
Hybrid2012+bias,acute pain,Reward,6,1.0,204
Hybrid2012+bias,acute pain,Reward,7,1.0,204
Hybrid2012+bias,acute pain,Reward,8,1.0,204
Hybrid2012+bias,acute pain,Reward,9,1.0,204
Hybrid2012+bias,acute pain,Reward,10,1.0,204
Hybrid2012+bias,acute pain,Reward,11,1.0,204
Hybrid2012+bias,acute pain,Reward,12,0.5,204
Hybrid2012+bias,acute pain,Reward,13,0.5,204
Hybrid2012+bias,acute pain,Reward,14,1.0,204
Hybrid2012+bias,acute pain,Reward,15,0.5,204
Hybrid2012+bias,acute pain,Reward,16,1.0,204
Hybrid2012+bias,acute pain,Reward,17,1.0,204
Hybrid2012+bias,acute pain,Reward,18,0.5,204
Hybrid2012+bias,acute pain,Reward,19,1.0,204
Hybrid2012+bias,acute pain,Reward,20,1.0,204
Hybrid2012+bias,acute pain,Reward,21,0.5,204
Hybrid2012+bias,acute pain,Reward,22,0.5,204
Hybrid2012+bias,acute pain,Reward,23,0.5,204
Hybrid2012+bias,acute pain,Reward,24,0.5,204
Hybrid2012+bias,acute pain,Loss Avoid,1,0.5,53
Hybrid2012+bias,acute pain,Loss Avoid,2,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,3,0.5,53
Hybrid2012+bias,acute pain,Loss Avoid,4,0.5,53
Hybrid2012+bias,acute pain,Loss Avoid,5,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,6,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,7,0.5,53
Hybrid2012+bias,acute pain,Loss Avoid,8,0.5,53
Hybrid2012+bias,acute pain,Loss Avoid,9,0.5,53
Hybrid2012+bias,acute pain,Loss Avoid,10,0.5,53
Hybrid2012+bias,acute pain,Loss Avoid,11,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,12,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,13,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,14,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,15,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,16,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,17,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,18,0.5,53
Hybrid2012+bias,acute pain,Loss Avoid,19,0.5,53
Hybrid2012+bias,acute pain,Loss Avoid,20,0.5,53
Hybrid2012+bias,acute pain,Loss Avoid,21,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,22,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,23,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,24,0.5,53
Hybrid2012+bias,acute pain,Reward,1,1.0,53
Hybrid2012+bias,acute pain,Reward,2,0.0,53
Hybrid2012+bias,acute pain,Reward,3,0.5,53
Hybrid2012+bias,acute pain,Reward,4,0.5,53
Hybrid2012+bias,acute pain,Reward,5,0.0,53
Hybrid2012+bias,acute pain,Reward,6,1.0,53
Hybrid2012+bias,acute pain,Reward,7,0.5,53
Hybrid2012+bias,acute pain,Reward,8,0.5,53
Hybrid2012+bias,acute pain,Reward,9,1.0,53
Hybrid2012+bias,acute pain,Reward,10,0.5,53
Hybrid2012+bias,acute pain,Reward,11,1.0,53
Hybrid2012+bias,acute pain,Reward,12,1.0,53
Hybrid2012+bias,acute pain,Reward,13,0.5,53
Hybrid2012+bias,acute pain,Reward,14,1.0,53
Hybrid2012+bias,acute pain,Reward,15,0.0,53
Hybrid2012+bias,acute pain,Reward,16,0.5,53
Hybrid2012+bias,acute pain,Reward,17,1.0,53
Hybrid2012+bias,acute pain,Reward,18,1.0,53
Hybrid2012+bias,acute pain,Reward,19,1.0,53
Hybrid2012+bias,acute pain,Reward,20,0.5,53
Hybrid2012+bias,acute pain,Reward,21,0.5,53
Hybrid2012+bias,acute pain,Reward,22,0.5,53
Hybrid2012+bias,acute pain,Reward,23,0.5,53
Hybrid2012+bias,acute pain,Reward,24,1.0,53
Hybrid2012+bias,acute pain,Loss Avoid,1,0.5,262
Hybrid2012+bias,acute pain,Loss Avoid,2,1.0,262
Hybrid2012+bias,acute pain,Loss Avoid,3,0.5,262
Hybrid2012+bias,acute pain,Loss Avoid,4,0.5,262
Hybrid2012+bias,acute pain,Loss Avoid,5,0.5,262
Hybrid2012+bias,acute pain,Loss Avoid,6,0.5,262
Hybrid2012+bias,acute pain,Loss Avoid,7,0.5,262
Hybrid2012+bias,acute pain,Loss Avoid,8,0.5,262
Hybrid2012+bias,acute pain,Loss Avoid,9,1.0,262
Hybrid2012+bias,acute pain,Loss Avoid,10,1.0,262
Hybrid2012+bias,acute pain,Loss Avoid,11,0.5,262
Hybrid2012+bias,acute pain,Loss Avoid,12,1.0,262
Hybrid2012+bias,acute pain,Loss Avoid,13,0.0,262
Hybrid2012+bias,acute pain,Loss Avoid,14,0.5,262
Hybrid2012+bias,acute pain,Loss Avoid,15,0.5,262
Hybrid2012+bias,acute pain,Loss Avoid,16,1.0,262
Hybrid2012+bias,acute pain,Loss Avoid,17,1.0,262
Hybrid2012+bias,acute pain,Loss Avoid,18,0.5,262
Hybrid2012+bias,acute pain,Loss Avoid,19,1.0,262
Hybrid2012+bias,acute pain,Loss Avoid,20,1.0,262
Hybrid2012+bias,acute pain,Loss Avoid,21,0.5,262
Hybrid2012+bias,acute pain,Loss Avoid,22,0.0,262
Hybrid2012+bias,acute pain,Loss Avoid,23,1.0,262
Hybrid2012+bias,acute pain,Loss Avoid,24,0.5,262
Hybrid2012+bias,acute pain,Reward,1,0.5,262
Hybrid2012+bias,acute pain,Reward,2,1.0,262
Hybrid2012+bias,acute pain,Reward,3,0.0,262
Hybrid2012+bias,acute pain,Reward,4,0.5,262
Hybrid2012+bias,acute pain,Reward,5,0.0,262
Hybrid2012+bias,acute pain,Reward,6,1.0,262
Hybrid2012+bias,acute pain,Reward,7,0.5,262
Hybrid2012+bias,acute pain,Reward,8,1.0,262
Hybrid2012+bias,acute pain,Reward,9,1.0,262
Hybrid2012+bias,acute pain,Reward,10,0.0,262
Hybrid2012+bias,acute pain,Reward,11,0.5,262
Hybrid2012+bias,acute pain,Reward,12,0.5,262
Hybrid2012+bias,acute pain,Reward,13,0.5,262
Hybrid2012+bias,acute pain,Reward,14,1.0,262
Hybrid2012+bias,acute pain,Reward,15,0.5,262
Hybrid2012+bias,acute pain,Reward,16,1.0,262
Hybrid2012+bias,acute pain,Reward,17,0.5,262
Hybrid2012+bias,acute pain,Reward,18,0.5,262
Hybrid2012+bias,acute pain,Reward,19,1.0,262
Hybrid2012+bias,acute pain,Reward,20,0.5,262
Hybrid2012+bias,acute pain,Reward,21,0.5,262
Hybrid2012+bias,acute pain,Reward,22,0.5,262
Hybrid2012+bias,acute pain,Reward,23,0.5,262
Hybrid2012+bias,acute pain,Reward,24,0.5,262
Hybrid2012+bias,acute pain,Loss Avoid,1,0.0,299
Hybrid2012+bias,acute pain,Loss Avoid,2,0.5,299
Hybrid2012+bias,acute pain,Loss Avoid,3,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,4,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,5,0.5,299
Hybrid2012+bias,acute pain,Loss Avoid,6,0.5,299
Hybrid2012+bias,acute pain,Loss Avoid,7,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,8,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,9,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,10,0.5,299
Hybrid2012+bias,acute pain,Loss Avoid,11,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,12,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,13,0.5,299
Hybrid2012+bias,acute pain,Loss Avoid,14,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,15,0.5,299
Hybrid2012+bias,acute pain,Loss Avoid,16,0.5,299
Hybrid2012+bias,acute pain,Loss Avoid,17,0.5,299
Hybrid2012+bias,acute pain,Loss Avoid,18,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,19,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,20,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,21,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,22,0.0,299
Hybrid2012+bias,acute pain,Loss Avoid,23,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,24,0.5,299
Hybrid2012+bias,acute pain,Reward,1,1.0,299
Hybrid2012+bias,acute pain,Reward,2,0.5,299
Hybrid2012+bias,acute pain,Reward,3,0.5,299
Hybrid2012+bias,acute pain,Reward,4,0.5,299
Hybrid2012+bias,acute pain,Reward,5,0.5,299
Hybrid2012+bias,acute pain,Reward,6,0.5,299
Hybrid2012+bias,acute pain,Reward,7,0.5,299
Hybrid2012+bias,acute pain,Reward,8,0.5,299
Hybrid2012+bias,acute pain,Reward,9,0.5,299
Hybrid2012+bias,acute pain,Reward,10,0.5,299
Hybrid2012+bias,acute pain,Reward,11,0.5,299
Hybrid2012+bias,acute pain,Reward,12,1.0,299
Hybrid2012+bias,acute pain,Reward,13,1.0,299
Hybrid2012+bias,acute pain,Reward,14,1.0,299
Hybrid2012+bias,acute pain,Reward,15,1.0,299
Hybrid2012+bias,acute pain,Reward,16,1.0,299
Hybrid2012+bias,acute pain,Reward,17,1.0,299
Hybrid2012+bias,acute pain,Reward,18,1.0,299
Hybrid2012+bias,acute pain,Reward,19,1.0,299
Hybrid2012+bias,acute pain,Reward,20,1.0,299
Hybrid2012+bias,acute pain,Reward,21,1.0,299
Hybrid2012+bias,acute pain,Reward,22,1.0,299
Hybrid2012+bias,acute pain,Reward,23,1.0,299
Hybrid2012+bias,acute pain,Reward,24,1.0,299
Hybrid2012+bias,acute pain,Loss Avoid,1,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,2,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,3,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,4,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,5,0.0,278
Hybrid2012+bias,acute pain,Loss Avoid,6,1.0,278
Hybrid2012+bias,acute pain,Loss Avoid,7,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,8,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,9,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,10,1.0,278
Hybrid2012+bias,acute pain,Loss Avoid,11,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,12,1.0,278
Hybrid2012+bias,acute pain,Loss Avoid,13,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,14,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,15,1.0,278
Hybrid2012+bias,acute pain,Loss Avoid,16,0.0,278
Hybrid2012+bias,acute pain,Loss Avoid,17,0.0,278
Hybrid2012+bias,acute pain,Loss Avoid,18,0.0,278
Hybrid2012+bias,acute pain,Loss Avoid,19,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,20,1.0,278
Hybrid2012+bias,acute pain,Loss Avoid,21,1.0,278
Hybrid2012+bias,acute pain,Loss Avoid,22,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,23,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,24,0.5,278
Hybrid2012+bias,acute pain,Reward,1,0.5,278
Hybrid2012+bias,acute pain,Reward,2,0.5,278
Hybrid2012+bias,acute pain,Reward,3,0.5,278
Hybrid2012+bias,acute pain,Reward,4,1.0,278
Hybrid2012+bias,acute pain,Reward,5,1.0,278
Hybrid2012+bias,acute pain,Reward,6,0.5,278
Hybrid2012+bias,acute pain,Reward,7,0.5,278
Hybrid2012+bias,acute pain,Reward,8,0.5,278
Hybrid2012+bias,acute pain,Reward,9,0.5,278
Hybrid2012+bias,acute pain,Reward,10,1.0,278
Hybrid2012+bias,acute pain,Reward,11,1.0,278
Hybrid2012+bias,acute pain,Reward,12,1.0,278
Hybrid2012+bias,acute pain,Reward,13,0.0,278
Hybrid2012+bias,acute pain,Reward,14,0.5,278
Hybrid2012+bias,acute pain,Reward,15,0.5,278
Hybrid2012+bias,acute pain,Reward,16,1.0,278
Hybrid2012+bias,acute pain,Reward,17,1.0,278
Hybrid2012+bias,acute pain,Reward,18,1.0,278
Hybrid2012+bias,acute pain,Reward,19,1.0,278
Hybrid2012+bias,acute pain,Reward,20,0.5,278
Hybrid2012+bias,acute pain,Reward,21,0.5,278
Hybrid2012+bias,acute pain,Reward,22,0.0,278
Hybrid2012+bias,acute pain,Reward,23,0.5,278
Hybrid2012+bias,acute pain,Reward,24,0.5,278
Hybrid2012+bias,acute pain,Loss Avoid,1,0.5,321
Hybrid2012+bias,acute pain,Loss Avoid,2,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,3,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,4,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,5,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,6,0.5,321
Hybrid2012+bias,acute pain,Loss Avoid,7,0.5,321
Hybrid2012+bias,acute pain,Loss Avoid,8,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,9,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,10,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,11,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,12,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,13,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,14,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,15,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,16,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,17,0.5,321
Hybrid2012+bias,acute pain,Loss Avoid,18,0.0,321
Hybrid2012+bias,acute pain,Loss Avoid,19,0.5,321
Hybrid2012+bias,acute pain,Loss Avoid,20,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,21,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,22,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,23,0.5,321
Hybrid2012+bias,acute pain,Loss Avoid,24,1.0,321
Hybrid2012+bias,acute pain,Reward,1,0.5,321
Hybrid2012+bias,acute pain,Reward,2,1.0,321
Hybrid2012+bias,acute pain,Reward,3,1.0,321
Hybrid2012+bias,acute pain,Reward,4,1.0,321
Hybrid2012+bias,acute pain,Reward,5,1.0,321
Hybrid2012+bias,acute pain,Reward,6,1.0,321
Hybrid2012+bias,acute pain,Reward,7,1.0,321
Hybrid2012+bias,acute pain,Reward,8,1.0,321
Hybrid2012+bias,acute pain,Reward,9,0.5,321
Hybrid2012+bias,acute pain,Reward,10,1.0,321
Hybrid2012+bias,acute pain,Reward,11,1.0,321
Hybrid2012+bias,acute pain,Reward,12,1.0,321
Hybrid2012+bias,acute pain,Reward,13,1.0,321
Hybrid2012+bias,acute pain,Reward,14,1.0,321
Hybrid2012+bias,acute pain,Reward,15,1.0,321
Hybrid2012+bias,acute pain,Reward,16,1.0,321
Hybrid2012+bias,acute pain,Reward,17,0.5,321
Hybrid2012+bias,acute pain,Reward,18,0.5,321
Hybrid2012+bias,acute pain,Reward,19,0.0,321
Hybrid2012+bias,acute pain,Reward,20,1.0,321
Hybrid2012+bias,acute pain,Reward,21,1.0,321
Hybrid2012+bias,acute pain,Reward,22,1.0,321
Hybrid2012+bias,acute pain,Reward,23,1.0,321
Hybrid2012+bias,acute pain,Reward,24,1.0,321
Hybrid2012+bias,acute pain,Loss Avoid,1,0.5,260
Hybrid2012+bias,acute pain,Loss Avoid,2,1.0,260
Hybrid2012+bias,acute pain,Loss Avoid,3,0.0,260
Hybrid2012+bias,acute pain,Loss Avoid,4,0.5,260
Hybrid2012+bias,acute pain,Loss Avoid,5,0.5,260
Hybrid2012+bias,acute pain,Loss Avoid,6,1.0,260
Hybrid2012+bias,acute pain,Loss Avoid,7,0.5,260
Hybrid2012+bias,acute pain,Loss Avoid,8,1.0,260
Hybrid2012+bias,acute pain,Loss Avoid,9,1.0,260
Hybrid2012+bias,acute pain,Loss Avoid,10,1.0,260
Hybrid2012+bias,acute pain,Loss Avoid,11,0.0,260
Hybrid2012+bias,acute pain,Loss Avoid,12,1.0,260
Hybrid2012+bias,acute pain,Loss Avoid,13,1.0,260
Hybrid2012+bias,acute pain,Loss Avoid,14,1.0,260
Hybrid2012+bias,acute pain,Loss Avoid,15,0.5,260
Hybrid2012+bias,acute pain,Loss Avoid,16,0.5,260
Hybrid2012+bias,acute pain,Loss Avoid,17,1.0,260
Hybrid2012+bias,acute pain,Loss Avoid,18,1.0,260
Hybrid2012+bias,acute pain,Loss Avoid,19,1.0,260
Hybrid2012+bias,acute pain,Loss Avoid,20,0.5,260
Hybrid2012+bias,acute pain,Loss Avoid,21,1.0,260
Hybrid2012+bias,acute pain,Loss Avoid,22,0.5,260
Hybrid2012+bias,acute pain,Loss Avoid,23,1.0,260
Hybrid2012+bias,acute pain,Loss Avoid,24,1.0,260
Hybrid2012+bias,acute pain,Reward,1,0.0,260
Hybrid2012+bias,acute pain,Reward,2,0.5,260
Hybrid2012+bias,acute pain,Reward,3,0.5,260
Hybrid2012+bias,acute pain,Reward,4,0.5,260
Hybrid2012+bias,acute pain,Reward,5,0.5,260
Hybrid2012+bias,acute pain,Reward,6,0.5,260
Hybrid2012+bias,acute pain,Reward,7,0.5,260
Hybrid2012+bias,acute pain,Reward,8,1.0,260
Hybrid2012+bias,acute pain,Reward,9,0.0,260
Hybrid2012+bias,acute pain,Reward,10,0.5,260
Hybrid2012+bias,acute pain,Reward,11,1.0,260
Hybrid2012+bias,acute pain,Reward,12,1.0,260
Hybrid2012+bias,acute pain,Reward,13,0.5,260
Hybrid2012+bias,acute pain,Reward,14,0.5,260
Hybrid2012+bias,acute pain,Reward,15,1.0,260
Hybrid2012+bias,acute pain,Reward,16,1.0,260
Hybrid2012+bias,acute pain,Reward,17,0.5,260
Hybrid2012+bias,acute pain,Reward,18,0.0,260
Hybrid2012+bias,acute pain,Reward,19,0.5,260
Hybrid2012+bias,acute pain,Reward,20,1.0,260
Hybrid2012+bias,acute pain,Reward,21,1.0,260
Hybrid2012+bias,acute pain,Reward,22,1.0,260
Hybrid2012+bias,acute pain,Reward,23,1.0,260
Hybrid2012+bias,acute pain,Reward,24,0.5,260
Hybrid2012+bias,acute pain,Loss Avoid,1,0.5,303
Hybrid2012+bias,acute pain,Loss Avoid,2,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,3,0.5,303
Hybrid2012+bias,acute pain,Loss Avoid,4,0.5,303
Hybrid2012+bias,acute pain,Loss Avoid,5,0.5,303
Hybrid2012+bias,acute pain,Loss Avoid,6,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,7,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,8,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,9,0.5,303
Hybrid2012+bias,acute pain,Loss Avoid,10,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,11,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,12,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,13,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,14,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,15,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,16,0.5,303
Hybrid2012+bias,acute pain,Loss Avoid,17,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,18,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,19,0.5,303
Hybrid2012+bias,acute pain,Loss Avoid,20,0.5,303
Hybrid2012+bias,acute pain,Loss Avoid,21,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,22,0.5,303
Hybrid2012+bias,acute pain,Loss Avoid,23,0.5,303
Hybrid2012+bias,acute pain,Loss Avoid,24,0.0,303
Hybrid2012+bias,acute pain,Reward,1,0.5,303
Hybrid2012+bias,acute pain,Reward,2,0.5,303
Hybrid2012+bias,acute pain,Reward,3,0.0,303
Hybrid2012+bias,acute pain,Reward,4,0.0,303
Hybrid2012+bias,acute pain,Reward,5,0.5,303
Hybrid2012+bias,acute pain,Reward,6,0.5,303
Hybrid2012+bias,acute pain,Reward,7,0.0,303
Hybrid2012+bias,acute pain,Reward,8,0.5,303
Hybrid2012+bias,acute pain,Reward,9,0.5,303
Hybrid2012+bias,acute pain,Reward,10,1.0,303
Hybrid2012+bias,acute pain,Reward,11,0.5,303
Hybrid2012+bias,acute pain,Reward,12,0.5,303
Hybrid2012+bias,acute pain,Reward,13,1.0,303
Hybrid2012+bias,acute pain,Reward,14,0.0,303
Hybrid2012+bias,acute pain,Reward,15,0.5,303
Hybrid2012+bias,acute pain,Reward,16,0.5,303
Hybrid2012+bias,acute pain,Reward,17,0.5,303
Hybrid2012+bias,acute pain,Reward,18,0.5,303
Hybrid2012+bias,acute pain,Reward,19,0.0,303
Hybrid2012+bias,acute pain,Reward,20,0.0,303
Hybrid2012+bias,acute pain,Reward,21,0.5,303
Hybrid2012+bias,acute pain,Reward,22,1.0,303
Hybrid2012+bias,acute pain,Reward,23,0.5,303
Hybrid2012+bias,acute pain,Reward,24,1.0,303
Hybrid2012+bias,acute pain,Loss Avoid,1,0.5,241
Hybrid2012+bias,acute pain,Loss Avoid,2,0.5,241
Hybrid2012+bias,acute pain,Loss Avoid,3,0.5,241
Hybrid2012+bias,acute pain,Loss Avoid,4,1.0,241
Hybrid2012+bias,acute pain,Loss Avoid,5,1.0,241
Hybrid2012+bias,acute pain,Loss Avoid,6,0.5,241
Hybrid2012+bias,acute pain,Loss Avoid,7,0.5,241
Hybrid2012+bias,acute pain,Loss Avoid,8,0.5,241
Hybrid2012+bias,acute pain,Loss Avoid,9,0.5,241
Hybrid2012+bias,acute pain,Loss Avoid,10,1.0,241
Hybrid2012+bias,acute pain,Loss Avoid,11,0.5,241
Hybrid2012+bias,acute pain,Loss Avoid,12,1.0,241
Hybrid2012+bias,acute pain,Loss Avoid,13,1.0,241
Hybrid2012+bias,acute pain,Loss Avoid,14,0.5,241
Hybrid2012+bias,acute pain,Loss Avoid,15,0.5,241
Hybrid2012+bias,acute pain,Loss Avoid,16,1.0,241
Hybrid2012+bias,acute pain,Loss Avoid,17,0.5,241
